osd_id,label,bioarchive_code,ena_acc,biosample_acc,start_lat,start_lon,stop_lat,stop_lon,water_depth,local_date,local_start,local_end,start_date_time_utc,end_date_time_utc,site_name,iho_label,mrgid,protocol,objective,platform,device,description,water_temperature,salinity,biome,feature,material,ph,phosphate,nitrate,carbon_organic_particulate,nitrite,carbon_organic_dissolved_doc,nano_microplankton,downward_par,conductivity,primary_production_isotope_uptake,primary_production_oxygen,dissolved_oxygen_concentration,nitrogen_organic_particulate_pon,meso_macroplankton,bacterial_production_isotope_uptake,nitrogen_organic_dissolved_don,ammonium,silicate,bacterial_production_respiration,turbidity,fluorescence,pigment_concentration,picoplankton_flow_cytometry
92,OSD92_2014-06-21_2m_NPL022,"",ERS667575,SAMEA3275557,33.583917,-7.700639,33.583917,-7.700639,2,2014-06-21,11:00:00+00,12:00:00+00,2014-06-21T11:00:00+00,2014-06-21T12:00:00+00,Casablanca,North Atlantic Ocean,1912,NPL022,Exploring diversity,ship,bottle 5L,water samples,24,30.75,ENVO 01000043,ENVO 00000569,ENVO 00002150,8.15,NaN,105.01,NaN,0.0001,NaN,NaN,NaN,44700,NaN,NaN,0.78,NaN,NaN,NaN,NaN,NaN,0.5,NaN,3.75,NaN,NaN,NaN
91,OSD91_2014-06-21_2m_NPL022,"",ERS667576,SAMEA3275558,32.74675,-9.036667,32.74675,-9.036667,2,2014-06-21,11:00:00+00,12:00:00+00,2014-06-21T11:00:00+00,2014-06-21T12:00:00+00,Oualidiya,North Atlantic Ocean,1912,NPL022,Exploring diversity,ship,bottle 5L,water samples,19,27.24,ENVO 01000043,ENVO 00000569,ENVO 00002150,8.15,NaN,107.93,NaN,0.0001,NaN,NaN,NaN,39600,NaN,NaN,0.7,NaN,NaN,NaN,NaN,NaN,0.5,NaN,3,NaN,NaN,NaN
90,OSD90_2014-06-21_2m_NPL022,"",ERS667577,SAMEA3275559,38.48435,21.31689,38.48435,21.31689,2,2014-06-21,10:00:00+02,13:00:00+02,2014-06-21T08:00:00+00,2014-06-21T11:00:00+00,Etoliko Lagoon,Ionian Sea,3351,NPL022,"Dataset on microbial diversity and function from a unique environment such as Etoliko Lagoon, Greece",Research Vessel,5L Niskin Bottle,freshwater lake,26.29,15.09,"ENVO:01000252 ""freshwater lake biome""","ENVO:00002042 ""surface water""","ENVO:00000021 ""freshwater lake""",8.36,0.0116,0.016,NaN,0.0033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043,NaN,NaN,0.1,NaN,3.75,NaN
87,OSD87_2014-06-21_9m_NPL022,"",ERS667578,SAMEA3275560,51.1953,1.3405,51.1953,1.3405,9,2014-06-21,11:07:00+00,13:45:00+00,2014-06-21T11:07:00+00,2014-06-21T13:45:00+00,UK Shelf - North Sea,North Sea,2350,NPL022,Samples for OSD collected during the MCZ Data and Evidence Collection Program,RV Cefas Endeavour,5l sterile nalgene bottle,sample collected into 8 sterivex cartriges,15.86,35.08,ENVO:01000042,ENVO:01000061,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81,OSD81_2014-06-21_0m_NPL022,"",ERS667579,SAMEA3275561,37.005053,-7.973119,37.005053,-7.973119,0,2014-06-21,10:58:00+00,11:20:00+00,2014-06-21T10:58:00+00,2014-06-21T11:20:00+00,Ria Formosa Lagoon,North Atlantic Ocean,1912,NPL022,"Comparative study of microbial diversity and function in ocean (site OSD153) versus coastal lagoon (site OSD81) waters representing unique ecosystems located in southern Portugal. These samples make part of a larger research initiative that will tackle the microbial biogeography along the Portuguese coast, extending to its oceanic archipelagos (i.e. Madeira and Azores).",Boat,"5L Plastic water Gallons, Disinfected",Surface water from the coastal Lagoon Ria Formosa. Five samples were taken foe amplicon and metagenomic sequencing. ,22.2,34.3,Marine,Surface,Seawater,7.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.86,NaN,NaN,NaN,NaN,1.154,NaN,NaN,NaN,NaN,NaN,NaN
80,OSD80_2014-06-21_2m_NPL022,"",ERS667580,SAMEA3275562,74.3100,-20.3043,74.3100,-20.3043,2,2014-06-21,14:30:00-03,15:30:00-03,2014-06-21T17:30:00+00,2014-06-21T18:30:00+00,Young Sound,Greenland Sea,2356,NPL022,"As part of the Arctic Science partnership, the Young Sound campaign aims to investigate the physical, chemical, and biological interactions between atmosphere, sea ice, and ocean","92, ice shelf",peristaltic pump,at a depth of 0.5m below landfast sea ice with a thickness of 1.5m,-1.6,32,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80,OSD80_2014-06-21_2m_NE08,"",ERS667581,SAMEA3275563,74.3100,-20.3043,74.3100,-20.3043,2,2014-06-21,15:30:00-03,16:30:00-03,2014-06-21T18:30:00+00,2014-06-21T19:30:00+00,Young Sound,Greenland Sea,2356,NE08,"As part of the Arctic Science partnership, the Young Sound campaign aims to investigate the physical, chemical, and biological interactions between atmosphere, sea ice, and ocean","92, ice shelf",peristaltic pump,at a depth of 0.5m below landfast sea ice with a thickness of 1.5m,-1.6,32,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80,OSD80_2014-06-21_0m_NPL022,"",ERS667582,SAMEA3275564,74.3100,-20.3043,74.3100,-20.3043,0,2014-06-21,16:30:00-03,17:30:00-03,2014-06-21T19:30:00+00,2014-06-21T20:30:00+00,Young Sound,Greenland Sea,2356,NPL022,"As part of the Arctic Science partnership, the Young Sound campaign aims to investigate the physical, chemical, and biological interactions between atmosphere, sea ice, and ocean","92, ice shelf",40L bucket,interface between sea ice and seawater formed by ice melting,-0.1,5,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78,OSD78_2014-06-21_0.5m_NPL022,"",ERS667583,SAMEA3275565,43.570,13.595,43.570,13.595,0.5,2014-06-21,10:00:00+01,10:30:00+01,2014-06-21T09:00:00+00,2014-06-21T09:30:00+00,CONISMA,Adriatic Sea,3314,NPL022,short abstract,CONISMA - URL ANCONA,5 L Niskin bottle,surface water sampling,24.25,34.33,ENVO:00000447 for âmarine biomeâ,ENVO:00002042 for âsurface waterâ,"ENVO:00000569 for  âseawater""",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77,OSD77_2014-06-20_0.5m_NE08,"",ERS667584,SAMEA3275566,43.8514,13.0731,43.8514,13.0731,0.5,2014-06-20,12:00:00+01,13:30:00+01,2014-06-20T11:00:00+00,2014-06-20T12:30:00+00,Metauro,Adriatic Sea,3314,NE08,Metagenomic research on seawater of the NW Adriatic Sea,Athena Research  Vessel_Urbino University_Italy,tank/CTD,OSD770614Metauro3000NE08_1_surface OSD770614Metauro3000NE08_2_surface OSD770614Metauro3000NE08_3_surface OSD770614Metauro3000NE08_4_surface OSD770614Metauro3000NE08_5_surface,24.1,26.29,ENVO:00000447,ENVO:00000447,seawater,8.5,0.6,7.4,NaN,0.1,NaN,540444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23,0.76,4.67,NaN,NaN,NaN,NaN,NaN
77,OSD77_2014-06-20_0.5m_NPL022,"",ERS667585,SAMEA3275567,43.8514,13.0731,44,13,0.5,2014-06-20,12:00:00+01,13:30:00+01,2014-06-20T11:00:00+00,2014-06-20T12:30:00+00,Metauro,Adriatic Sea,3314,NPL022,Metagenomic research on seawater of the NW Adriatic Sea,Athena Research  Vessel_Urbino University_Italy,tank/CTD,OSD770614Metauro3000NPL022_1_surface OSD770614Metauro3000NPL022_2_surface OSD770614Metauro3000NPL022_3_surface,24.1,26.29,ENVO:00000447,ENVO:00000447,seawater,8.5,0.6,7.4,NaN,0.1,NaN,540444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23,0.76,4.67,NaN,NaN,NaN,NaN,NaN
76,OSD76_2014-06-20_0.5m_NPL022,"",ERS667586,SAMEA3275568,43.9475,12.935,43.9475,12.935,0.5,2014-06-20,10:15:00+01,11:30:00+01,2014-06-20T09:15:00+00,2014-06-20T10:30:00+00,Foglia,Adriatic Sea,3314,NPL022,Metagenomic research on seawater of the NW Adriatic Sea,Athena Research  Vessel_Urbino University_Italy,tank/CTD,OSD760614FOGLIA3000NPL022_1_surface OSD760614FOGLIA3000NPL022_2_surface OSD760614FOGLIA3000NPL022_3_surface ,23.61,27.78,ENVO:00000447,ENVO:00000447,seawater,8.4,0.31,4.8,NaN,0.08,NaN,13205333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22,0.68,3.8,NaN,NaN,NaN,NaN,NaN
76,OSD76_2014-06-20_0.5m_NE08,"",ERS667587,SAMEA3275569,43.9475,12.935,43.9475,12.935,0.5,2014-06-20,10:15:00+01,11:30:00+01,2014-06-20T09:15:00+00,2014-06-20T10:30:00+00,Foglia,Adriatic Sea,3314,NE08,"The assessment of the economic effects of the implementation of an active management and integrating forecasting model takes place in a Cost-Benefit Analysis (CBA)approach applied to the environment.  The purpose of CBA is to compare the benefits associated to a project with the costs of implementing it. CBA represents at the same time a framework for social accounting where any benefit that can be measured and monetized is weighted against all other benefits and costs. In order to develop CBA of the project, the following steps have to be considered: 1. Identifying environmental impacts of each components of the project: this activity requires the cooperation of experts of various  disciplines and ends with the preparation of check-list of different impacts; 2. Quantifying impacts: data have to be gathered, and environmental impacts have to be measured.  3. Evaluating environmental impacts: these impacts can be subdivided in into market and non-market effects. Market effects are taken to be impacts that give rise to goods and/or services that for which values can be obtained by the observation of market prices. Non-market effects are taken to be impacts that give rise to goods/services for which no market prices are observable: valuation techniques are selected for placing a monetary value on these.  4. Creating cash flow statements: once the environmental impacts and the other cost and benefit components of the project are measured in monetary terms, the cash flow statement are created taking account of the accrual time of each monetary cost or benefit. 5. Discounting: in BCA the analyst must consider the different value of money accruing at different points of time. This aspect is taken into account by discounting the monetary flows and calculating indicators of project viability. In a CBA framework, avoided costs due to the implementation of the policy correspond to potential benefits. In this specific project, the main economic benefits derive from the reduction of microbial contamination in coastal waters. Their estimate is essentially based on the use values (benefits that derive from the actual use of the environment) and can be directly estimated and expressed in market prices (see step 3): a. A lower level of pollution will reduce the days of the bathing ban in local sea waters, which corresponds to an increase of tourism and sea water related activities and therefore of local GDP (the changes in the physical environment are valued through the changes in the productivity); b. A lower level of contamination of the waters translates in improved general health of citizens, i.e. avoided costs of health care and hospitalization due to infection and related diseases.  A recent work (Rombaldoni et al. 2009)  within a team of different experts (economists, mathematicians and biologists) was relative to the economic  valuation of the Marine Protected Areas, as a tool for a sustainable fisheries management,  in the Adriatic Sea (that of Fossa di Pomo, in the south-east of Italy), through the individuation of the related costs and benefits. The main benefits were environmental, but also complementary benefits were considered, such as effects on tourism and other correlated activities (among which sea exploration and biodiversity conservation). ",Athena Research  Vessel_Urbino University_Italy,tank/CTD,OSD760614Foglia3000 NE081surface OSD760614Foglia3000 NE082surface OSD760614Foglia3000 NE083surface OSD760614Foglia3000 NE084surface OSD760614Foglia3000 NE085surface ,23.61,27.78,ENVO:00000447,ENVO:00000447,filter,8.4,0.31,4.8,NaN,0.08,NaN,13205333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22,0.68,3.8,NaN,NaN,NaN,NaN,NaN
74,OSD74_2014-06-21_1m_NPL022,"",ERS667588,SAMEA3275570,41.1416,-8.6668,41.1416,-8.6668,1,2014-06-21,11:15:00+00,12:00:00+00,2014-06-21T11:15:00+00,2014-06-21T12:00:00+00,Douro Estuary,North Atlantic Ocean,1912,NPL022,Investigate Ocean Microbial Diversity,none,Acid washed bucket,Surface Water,20.2,13.75,Estuarine Biome,Surface Water,Coastal water,7.83,3.96,58.92,26190,1.18,NaN,NaN,NaN,NaN,NaN,NaN,9.08,NaN,NaN,NaN,NaN,7.24,21.17,NaN,NaN,NaN,NaN,NaN
73,OSD73_2014-06-21_1m_NPL022,"",ERS667589,SAMEA3275571,41.6835,-8.8341,41.6835,-8.8341,1,2014-06-21,11:15:00+00,11:29:00+00,2014-06-21T11:15:00+00,2014-06-21T11:29:00+00,Lima Estuary,North Atlantic Ocean,1912,NPL022,Investigate Ocean Microbial Diversity,None,Acide Washed Bucket,Mouth of Lima estuary_Surface Water,18.4,32.3,NE Atlantic,Surface Water,Coastal water,8.25,3.52,12.16,6830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.03,NaN,NaN,NaN,NaN,1.38,12.08,NaN,NaN,NaN,NaN,NaN
72,OSD72_2014-06-21_0.8m_NE08,"",ERS667590,SAMEA3275572,54.8333,10,54.8333,10,0.8,2014-06-21,10:12:00+01,10:23:00+01,2014-06-21T09:12:00+00,2014-06-21T09:23:00+00,Boknis Eck,Kattegat,2374,NE08,"Monthly sampling at Boknis Eck began on 30 April 1957. Thus, Boknis Eck is one of the oldest - still operated - time series sites worldwide.",RV Lttorina,CTD with Niskin bottle rossette and single Niskin bottles (10l),surface seawater samples ,13.994,14.253,ENVO:00000447,ENVO:00002042,ENVO:00002010,7.01,0.03,0.03,NaN,0.07,NaN,NaN,NaN,19.853,NaN,NaN,9.426,NaN,NaN,NaN,NaN,0.06,5.95,NaN,NaN,NaN,NaN,NaN
72,OSD72_2014-07-21_0.8m_NPL022,"",ERS667591,SAMEA3275573,54.8333,10,54.8333,10,0.8,2014-07-21,10:12:00+01,10:23:00+01,2014-07-21T09:12:00+00,2014-07-21T09:23:00+00,Boknis Eck,Kattegat,2374,NPL022,"Monthly sampling at Boknis Eck began on 30 April 1957. Thus, Boknis Eck is one of the oldest - still operated - time series sites worldwide.",RV Lttorina,CTD with Niskin bottle rossette and single Niskin bottles (10l),surface seawater samples ,13.994,14.253,ENVO:00000447,ENVO:00002042,ENVO:00002010,7.01,0.03,0.03,NaN,0.07,NaN,NaN,NaN,19.853,NaN,NaN,9.426,NaN,NaN,NaN,NaN,0.06,5.95,NaN,NaN,NaN,NaN,NaN
71,OSD71_2014-06-21_0m_NPL022,"",ERS667592,SAMEA3275574,-45.7442,170.7706,-45.7442,170.7706,0,2014-06-21,11:35:00+12,11:45:00+12,2014-06-21T23:35:00+00,2014-06-21T23:45:00+00,Otago,South Pacific Ocean,1910,NPL022,"We collected samples for prokaryotes and eukaryotes in one sampling site located in the waters of the South Pacific, offshore of Otago Peninsula. This region has been continuously monitored for more than in decade via a regular (bi)monthly sampling, but mainly colecting physicochemical data","research vessel, BERYL BREWIN",Bucket and Horiba U-50 Multiparameter,Surface water from Otago coastal waters,10.99,35.2,ENVO:00000447 for marine biome,ENVO:00002042 fo surface water,"ENVO:00002010 for ""seawaterâ",8.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.5,NaN,NaN,9.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7,NaN
70,OSD70_2014-06-21_0m_NPL022,"",ERS667593,SAMEA3275575,45.4142,12.4378,45.4142,12.4378,0,2014-06-21,12:11:00+01,12:13:00+01,2014-06-21T11:11:00+00,2014-06-21T11:13:00+00,Lido,Adriatic Sea,3314,NPL022,OSD sampling,UNIPD Boat,10 L bottle,The Label field reflects the sample title reported on the filter itself: each filter has this label with a progressive number according to the list of filter reported here,23.4,31.67,"ENVO:01000047, ""MEDITERREAN SEA BIOME""","ENVO:00002042, ""SURFACE WATER""","ENVO:00002010, ""SEA WATER""",8.24,0.145,3.81,NaN,0.35,NaN,NaN,NaN,NaN,NaN,NaN,5.47,NaN,NaN,NaN,NaN,3.81,12.96,NaN,NaN,NaN,2.62,NaN
69,OSD69_2014-06-21_0m_NPL022,"",ERS667594,SAMEA3275576,45.4568,12.2605,45.4568,12.2605,0,2014-06-21,16:08:00+01,16:11:00+01,2014-06-21T15:08:00+00,2014-06-21T15:11:00+00,Marghera,Adriatic Sea,3314,NPL022,OSD samplig,UNIPD Boat,10 L bottle,The Label field reflects the sample title reported on the filter itself: each filter has this label with a progressive number according to the list of filters reported here,25.7,29.41,"ENVO:00000038, ""LAGOON""","ENVO:00002042, ""SURFACE WATER""","ENVO:00002019, ""BRACKISH WATER""",7.83,0.24,7.69,NaN,0.37,NaN,NaN,NaN,NaN,NaN,NaN,5.01,NaN,NaN,NaN,NaN,1.94,14.07,NaN,NaN,NaN,4.11,NaN
65,OSD65_2014-06-20_0.1m_NPL022,"",ERS667595,SAMEA3275577,-36.292794,174.818567,-36.292794,174.818567,0.1,2014-06-20,10:30:00+12,10:50:00+12,2014-06-20T22:30:00+00,2014-06-20T22:50:00+00,Leigh Marine Laboratory (NZ),South Pacific Ocean,1910,NPL022,collect water samples for microbial analysis.,Boat,Sterilised wine bottle,Surface seawater sample.,16,34,"ocean, this term applies to plant growth forms.",open coast,seawater,8.34,NaN,1.1,NaN,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,NaN,NaN,NaN,NaN,NaN,NaN
64,OSD64_2014-06-21_1m_NPL022,"",ERS667596,SAMEA3275578,46.44155,30.77595,46.44155,30.77595,1,2014-06-21,11:30:00+02,12:30:00+02,2014-06-21T09:30:00+00,2014-06-21T10:30:00+00,Odessa,Black Sea,3319,NPL022,"OSD in the bay of Odessa, Black Sea, Ukraine",UOA-7119PM171G,Nansen bottle,Surface water,20.3,17.63,Marine,Surface water,sea water,8.4,1,1,NaN,2,NaN,NaN,NaN,32.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN
63,OSD63_2014-06-20_0m_NPL022,"",ERS667597,SAMEA3275579,45.314350,12.508317,45.314350,12.508317,0,2014-06-20,12:30:00+01,14:30:00+01,2014-06-20T11:30:00+00,2014-06-20T13:30:00+00,Venice Acqua Alta,Adriatic Sea,3314,NPL022,Ocean Sampling Day June 2014,"CNR ""LITUS"" BOAT",5 LT bottle,"Each ""replicate"" was composed by 4 sub-replicates (i.e., 4 sterivex, in order to reach a filtered volume of about 5 lt per replicate) es:  - Replicate 1 OSD63_06_14_VENICEACQUAALTA_NPL022_1R1_SURFACE  OSD63_06_14_VENICEACQUAALTA_NPL022_1R2_SURFACE  OSD63_06_14_VENICEACQUAALTA_NPL022_1R3_SURFACE  OSD63_06_14_VENICEACQUAALTA_NPL022_1R4_SURFACE  - Replicate 2 OSD63_06_14_VENICEACQUAALTA_NPL022_2R1_SURFACE  OSD63_06_14_VENICEACQUAALTA_NPL022_2R2_SURFACE  OSD63_06_14_VENICEACQUAALTA_NPL022_2R3_SURFACE  OSD63_06_14_VENICEACQUAALTA_NPL022_2R4_SURFACE   and so on. Thus, we have a total of 16 sterivex sent (4 per replicate, one sampling site).",21.781,32.768,ENVO:00000447 MARINE BIOME,ENVO:00002042 SURFACE WATER,ENVO:00002010 SEAWATER,8.65,0.06,6.17,NaN,0.17,NaN,NaN,NaN,46.894,NaN,NaN,302.7,NaN,NaN,NaN,NaN,0.6,5.52,NaN,2.77,0.34,0.93,NaN
62,OSD62_2014-06-21_0.2m_NPL022,"",ERS667598,SAMEA3275580,53.225417,-4.159028,53.225417,-4.159028,0.2,2014-06-21,10:00:00+00,10:02:00+00,2014-06-21T10:00:00+00,2014-06-21T10:02:00+00,Manai Straits,Irish Sea and St. George's Channel,2357,NPL022,surface seawater microbiome in Menai Straits,Floating pier,"10 L polypropylene bottles, thermometer, refractometer",surface water from Menai Straits,16,34,Surface Water ,-,na,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61,OSD61_2014-06-21_0.5m_NPL022,"",ERS667599,SAMEA3275581,41.524467,-70.672174,41.524467,-70.672174,0.5,2014-06-21,16:08:00-05,16:43:00-05,2014-06-21T21:08:00+00,2014-06-21T21:43:00+00,Vineyard Sound,North Atlantic Ocean,1912,NPL022,"Sampling the surface water for microbial community characterization in the Vineyard Sound off a dock in Woods Hole, MA.",Dock,Bucket,We filled ten 2L plastic containers containers with ocean surface water. We planned to filter 4 liters of ocean water through 5 different sterivex filters. The bucket and all plastic containers used for sampling were 10% HCl acid washed and were rinsed with DI water before sampling.,19.2,30.7,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,OSD60_2014-06-19_0.1m_NPL022,"",ERS667600,SAMEA3275582,33.32306,-79.16763,NaN,NaN,0.1,2014-06-19,10:45:00-05,11:00:00-05,2014-06-19T15:45:00+00,2014-06-19T16:00:00+00,South Carolina 2 - North Inlet,North Atlantic Ocean,1912,NPL022,collect microbial DNA samples,motor boat,4 L sterile bottles,surface sample,27.77,35.13,ENVO:00000447,ENVO:00002042,ENVO:00002010,7.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58,OSD58_2014-06-21_1m_NPL022,"",ERS667601,SAMEA3275583,34.7181,-76.6707,34.7181,-76.6707,1,2014-06-21,10:30:00-05,12:00:00-05,2014-06-21T15:30:00+00,2014-06-21T17:00:00+00,PICO,North Atlantic Ocean,1912,NPL022,time-series of coastal variability,dock,niskin bottle,nothing additional,25.8,35.8,coastal marine estuary,estuary,ocean water,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.03,2.26,6.708,NaN
57,OSD57_2014-06-24_0m_NPL022,"",ERS667602,SAMEA3275584,21.28656,-157.84351,21.28656,-157.84351,0,2014-06-24,21:38:00-10,21:38:00-10,2014-06-24T07:38:00+00,2014-06-24T07:38:00+00,Hawaii Oahu,North Pacific Ocean,1908,NPL022,OSD,BOAT,ACID WASHED BUCKET,SCOOPED SURFACE WATER WITH ACID WASHED BUCKET ,27.58,34,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,OSD56_2014-06-24_0m_NPL022,"",ERS667603,SAMEA3275585,21.28880,-156.86362,21.28880,-156.86362,0,2014-06-24,21:20:00-10,21:20:00-10,2014-06-24T07:20:00+00,2014-06-24T07:20:00+00,Hawaii Kakaako,North Pacific Ocean,1908,NPL022,OSD,BOAT,ACID WASHED BUCKET,SCOOP ACID WASHED BUCKET ON SURFACE,26.06,35,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,OSD55_2014-06-21_1m_NPL022,"",ERS667604,SAMEA3275586,43.8604,-69.5781,43.8604,-69.5781,1,2014-06-21,11:30:00-05,12:37:00-05,2014-06-21T16:30:00+00,2014-06-21T17:37:00+00,Maine Damariscotta River,North Atlantic Ocean,1912,NPL022,"OSD sampling from Maine USA, Damariscotta River",Floating Dock,3 L Niskin Bottle,OSD 55 Maine Damariscotta River - Prokaryotic sample collection using 0.22 um sterivex cartridges,12.5,32,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,OSD55_2014-06-21_1m_NE08,"",ERS667605,SAMEA3275587,43.8604,-69.5781,43.8604,-69.5781,1,2014-06-21,11:30:00-05,12:37:00-05,2014-06-21T16:30:00+00,2014-06-21T17:37:00+00,Maine Damariscotta River,North Atlantic Ocean,1912,NE08,OSD55_6_2014_Maine_Damariscotta River Eukaryotic sampling,Floating Dock,3 L Niskin Bottle,"OSD55_06_2014_Maine, USA Damariscotta River Eukaryotic samples",12.5,32,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,OSD54_2014-06-21_1m_NPL022,"",ERS667606,SAMEA3275588,43.8444,-69.6409,43.8444,69.6409,1,2014-06-21,10:45:00-05,11:30:00-05,2014-06-21T15:45:00+00,2014-06-21T16:30:00+00,Maine Booth Bay,North Atlantic Ocean,1912,NPL022,"Sampling at 1m from floating dock@ Dept.of Marine Resources, Maine",Floating Dock,Niskin,not prefiltered,11.9,31,marine biome,surface water,seawater,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,OSD54_2014-06-21_1m_NE08,"",ERS667607,SAMEA3275589,43.8444,-69.6409,43.8444,-69.6409,1,2014-06-21,10:45:00-05,11:30:00-05,2014-06-21T15:45:00+00,2014-06-21T16:30:00+00,Maine Booth Bay,North Atlantic Ocean,1912,NE08,OSD54_6-2014_BOOTHBAY Eukaryotic sampling,Floating Dock,5 L Niskin Bottle,"OSD54_6_2014_BoothBAY, Maine USA, eukaryotic samples",11.9,31,ENVO:00000447,ENVO:00002042,ENVO:00002010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,OSD53_2014-06-21_1m_NPL022,"",ERS667608,SAMEA3275590,27.041533,33.907033,27.041533,33.9082,1,2014-06-21,10:43:00+02,10:50:00+02,2014-06-21T08:43:00+00,2014-06-21T08:50:00+00,Ras Disha,Red Sea,4264,NPL022,"The Objective of this sampling trip is to contribute to the âOcean Sampling Dayâ initiative through providing environmental water samples from the Red Sea, based on OSP standardized protocols. The Red Sea is a large marine ecosystem, characterized by a relatively high salinity and temperature with complex and diverse biological life including unique coral reefs. The two Red Sea samples were obtained near the coast of Hurghada, a main tourist center. Both sample sites Abu Hashish and Ras Disha are shallow diving sites (5 -30 m). Abu Hashish is characterized by hard, soft and table corals abundance. Ras Disha is also unique for itâs large patches of seagrass.",Zodiac,"collection device: 10 L buckets, measurement: YSI ptoplus probe","environment depth = 8, near coral reef,  high tide, windy, elevation 5.9 ",27.283333333,38.352,marine biome,surface water,00002010,8.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.16383333,NaN,NaN,204.6354167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
