01000293	ice mass	A mass of ice.	false
01000294	crevice	A deep fissure in rock.	false
01000295	marine layer	A layer that is part of a marine water body.	false
01000296	dry lake bed	A lake bed which is dry. That is, the bed of a dry lake.	false
01000297	freshwater river	A river where fresh water flows.	false
01000298	continental margin	The continental margin is the zone of the ocean floor that separates the thin oceanic crust from thick continental crust. Together, the continental shelf, continental slope, and continental rise are called continental margin. Continental margins constitute about 28% of the oceanic area.	false
01000299	Taylor column	A Taylor column is a column of deflected fluid flow which is formed in a perturbed, rotating fluid, is parallel to the axis of rotation, and extends above the obstacle perturbing the fluid in a rigid manner.	false
01000300	atmospheric Taylor column	An atmospheric Taylor column is a Taylor column that is formed in the atmosphere. Atmospheric Taylor columns often form above islands resulting in vortex streets in the atmosphere.	false
01000301	estuarine water	Brackish water which is part of an estuary.	false
01000302	outcrop	A portion of environmental material which protrudes through a surface layer.	false
01000303	endolithic environment	An endolithic environment is an environment that exists within solid rock. 	false
01000304	high pressure environment	A high pressure environment is an environment in which all material entities are exposed to a high ratio of force per unit area.	false
01000305	high temperature environment	A high temperature environment is an environment in which material entities are exposed to increased levels of heat radiation or which have molecules or atoms moving randomly with increased levels of average kinietic energy.	false
01000306	freshwater environment		false
01000307	saline water environment		false
01000308	extraterrestrial enviroment		false
01000309	cold environment	A cold environment is an environment in which entities are exposed to low temperatures.	false
01000310	haline environment	A haline environment is an environment in which entities are exposed to high concentrations of salt, typically above 2 molar.	false
01000311	cultivated environment	A cultivated environment is an environment that has been modified by humans by the preparation of the land, usually for the purposes of growing crops.	false
01000312	culturing environment	A culturing environment is an environment which is maintained by humans for the purposes of preparing cell, organ, tissue and plant tissue cultures.	false
01000313	anthropogenic environment	An anthropogenic environment is an environmental system which is the product of human activity.	false
01000314	high osmolarity environment	A high osmolarity environment is an environment in which entities are exposed to high concentrations of solutes.	false
01000315	acidic environment	An acidic environment is an environment in which material entities are exposed to a low pH.	false
01000316	alkaline environment	An alkaline environment is an environment in which entities are exposed to high pH, typically greater than a pH of 9.	false
01000317	aquatic environment	An aquatic environment is an environment in which most parts are surrounded by water.	false
01000318	extreme high temperature environment	An extreme high temperature environment is a high temperature environment in which entities are exposed to temperatures above 80 degrees Celsius. 	false
01000319	rocky slope	A rocky slope is a slope which has a surface primarily composed of rock.	false
01000320	marine environment	A marine environment and enviroment which is determined by a marine water body.	false
01000321	sea water environment		false
01000322	brackish water environment		false
01000323	atmospheric boundary layer	The atmospheric boundary layer is the lowest layer of an atmosphere which is strongly influenced by its contact with a planetary surface with strong vertical mixing and in which physical quantities such as flow velocity, temperature, and moisture display rapid fluctuations (turbulence).   	false
01000324	planetary surface	A planetary surface is a surface layer where the solid or liquid material of a planet comes into contact with atmosphere or outer space.	false
01000325	aquatic layer		false
01000326	deep chlorophyll maximum layer		false
01000327	strand swamp	A strand swamp is a swamp that forms linear drainage channels on flatlands.	false
01000328	dome swamp	A dome swamp is a swamp which occurs in a depression where deeper waters at the centre of the swamp allow  trees to grow taller relative to those in shallower regions of the depression. This creates a dome-like shape.	false
01000329	cypress dome	A cypress dome swamp is a dome swamp which has a plant community dominated by Cupressaceae, often swamp cypresses. Swamp cypresses typically belong to the genus Taxodium or the species Glyptostrobus pensilis and Actinostrobus pyramidalis.	false
01000330	cypress strand swamp	A cypress strand swamp is a strand swamp which has a plant community dominated by Cupressaceae, often swamp cypresses. Swamp cypresses typically belong to the genus Taxodium or the species Glyptostrobus pensilis and Actinostrobus pyramidalis.	false
01000331	cypress swamp	A cypress swamp is a swamp which has a plant community dominated by Cupressaceae, often swamp cypresses. Swamp cypresses typically belong to the genus Taxodium or the species Glyptostrobus pensilis and Actinostrobus pyramidalis.	false
01000332	gravelly slope	A gravelly slope is a slope which has a surface primarily composed of gravel.	false
01000333	hillside	A hillside is a slope that is part of a hill.	false
01000334	talus slope	A talus slope is a slope which has a surface layer composed of scree.	false
01000335	understory	An understory is a layer of plant life which grows below the canopy without penetrating it.	false
01000336	shrub layer	A shrub layer is a layer of vegetation in a woodland or forest consisting of low, woody vegetation of shrub form.	false
01000337	herb and fern layer	A herb and fern layer is a layer of a forest or woodland which is composed of all vascular plant life that are one metre or less in height.	false
01000338	litter layer		false
01000339	polar biome	A biome which has the environmental condition polar	false
01000340	alpine	An alpine condition is an environmental condition in which the monthly mean temperature is less than 10 degrees Celsius and which occurs at altitudes above the tree line and below the snowline.	false
01000341	subalpline	A subalpine condition is an environmental condition in which  an altitude range falls immediately below the tree line.	false
01000342	montane	A montane condition is an environmental condition in which an altitude range falls between mid-altitude forests and the tree line.	false
01000343	altitudinal condition	An altitudinal condition is an environmental condition in which ranges of factors such as temperature, humidity, soil composition, solar irradiation, and tree density vary with ranges in altitude.	false
01000344	nival	A nival condition is an environmental condition in which vegetation is extremely limited, soils are silica enriched, and ground cover is dominated by snow and ice at altitudes above the snowline.	false
01000345	upper montane	An upper montane condition is a montane condition in which an altitude range falls immediately below the tree line.	false
01000346	lower montane	A lower montane condition is a montane condition in which an altitude range falls immediately above mid-altitude forests.	false
01000347	montane conifer woodland	A montane conifer woodland is a conifer woodland which is located within an altitude range that falls between mid-altitude forests and the tree line.	false
01000348	maize field	A field  used for the cultivation of corn or related crop plants.	false
01000349	root matter	An organic material primarily composed of a portion of plant root.	false
01000350	autoclaved sand	Autoclaved sand is sand that has been sterlised by exposure to high pressure saturated steam at at least 121 degrees Celsius.	false
01000351	obsolete marine mesoscale eddy	A marine mesoscale eddy is a current of marine water which has a typical horizontal diameter of less than 100 km and persists for approximately one month.	true
01000352	field	An unbroken expanse (as of ice)	false
01000353	marine mesoscale eddy field	A mesoscale eddy field is an expanse of marine water which includes coherent vortices, as well as a rich cascade of other structures such as filaments, squirts and spirals and is characterized by temperature and salinity anomalies with associated flow anomalies that are nearly in geostrophic balance. Although only the surface expression of mesoscale eddies is visible in satellite images of sea surface height or temperature, they are in fact three dimensional structures that reach down into the pycnocline. 	false
01000354	ice cap climatic condition	An ice cap climatic condition is a polar condition in which the montly average temperature does not exceed 0 degrees Celsius.	false
01000355	vegetation layer	A layer which is determined by a form of vegetation.	false
01000356	granite	A portion of granite is a portion of igneous  rock which  is intrusive, felsic, granular, and phaneritic.	false
01000357	alkaline water	A portion of alkaline water is a portion of water with a pH greater than 7.	false
01000358	acidic water	A portion of acidic water is a portion of water with a pH less than 7.	false
01000359	limestone cave	A cave formed in limestone, usually by dissolution of limestone by acidic groundwater. 	false
01000360	solutional cave	A cave formed by the dissolution of soluble rock or other solid material such as limestone, chalk, dolomite, gypsum, salt or marble.	false
01000361	primary cave	A cave formed at the same time as the surrounding rock.	false
01000362	inflationary cave	A cave that is formed by the action of pressurised lava pushing against surrounding rock and then draining away.	false
01000363	erosional cave	A cave formed by erosion caused by flowing streams carrying rocks or sediments.	false
01000364	glacier cave	A glacier cave is a cave formed within or under a glacier.	false
01000365	ice cave	An ice cave is a bedrock cave which contains year-round ice formations.	false
01000366	talus cave	A talus cave is a cave formed by the openings between large boulders which have fallen into a random heap.	false
01000367	anchialine cave	An anchialine cave is a cave which contains an anchialine pool.	false
01000368	anchialine pool	An anchialine pool is a landlocked water body with a subterranean connection to the ocean and which has fresh water towards its surface with saline water in its deeper layers.	false
01000369	vadose cave	A cave that is part of a vadose zone.	false
01000370	tundra climatic condition	An tundra climatic condition is a polar condition in which at least one month's average temperature  exceeds 0 degrees Celsius.	false
01000371	agricultural waste	Agricultural waste is waste produced as a result of various agricultural operations. It includes manure and other wastes from farms, poultry houses and slaughterhouses; harvest waste; fertilizer run- off from fields; pesticides that enter into water, air or soils; and salt and silt drained from fields.	false
01000372	household waste	Household waste refers to waste material usually generated in the residential environment. Waste with similar characteristics may be generated in other economic activities and can thus be treated and disposed of together with household waste.	false
01000373	biological waste	Biological waste is waste containing mostly natural organic materials (remains of plants, animal excrement, biological sludge from waste-water treatment plants and so forth).	false
01000374	dry woodland	A dry woodland is a woodland which occurs in areas of rain shadow in a tropical marine climate,  receives very little rainfall,  typically has rapidly draining soils and trees which have adaptations to dry climates such as thick bark, small leaves, and the disposition to shed their leaves.	false
01000375	tropical marine condition	A tropical marine condition is a tropical condition in which the ocean strongly influences the climate and a wet and dry season occur.	false
01000376	tropical marine semi-evergreen forest	A semi-evergreen forest is a forest which undergoes a long dry season and, as a consequence, has a two-storey layer structure,  a dry canopy, a leaf litter layer that only decays during moist periods trees with very small leaves or which shed their leaves to conserve water and which flower during the dry season and grow during the wet season.	false
01000377	humid subtropical	A humid subtropical condition is a subtropical condition in which an environmental system has hot, humid summers, warm to cool dry winters, and average annual precipitation either evenly distributed throughout the year or marked by a dry season or drying trend during winter	false
01000378	arid subtropical	An arid subtropical condition is a subtropical condition in which an environmental system has an annual average temperature near 18.2 degrees Celsius with their coldest month averaging between 2 and 13 degrees Celsius, the absence of regular rainfall, and high humidity. 	false
01000379	highland subtropical	A highland subtropical condition is a subtropical condition in which increased elevation results in mild summers, cooler winters, and, in some instances,  snowfall associated with montly temperature averages below 22 but above -3 degrees Celsius.	false
01000380	oceanic temperate	An oceanic temperate condition is a temperate condition which is strongly influenced by oceans and oceanic winds. Summers are cool and winters are cool, but not cold, and there is little frozen precipitation at lower elevations.	false
01000381	continental temperate	A continental temperate condition is a temperate condition which is influenced by large land masses. Summers are warm to hot and winters are often  long, cold, and snowy.	false
01000382	cold desert	A cold desert is a desert which has hot summers and cold, dry winters with temperatures below 0 degrees Celsius	false
01000383	temperate evergreen needleleaf forest		false
01000384	tropical lowland evergreen broadleaf rain forest		false
01000385	temperate deciduous broadleaf forest		false
01000386	temperate deciduous needleleaf forest		false
01000387	tropical deciduous broadleaf forest		false
01000388	tropical semi-deciduous broadleaf forest		false
01000389	temperate mixed broadleaf forest		false
01000390	temperate mixed needleleaf forest		false
01000391	tropical semi-evergreen moist broadleaf forest		false
01000392	tropical upper montane forest		false
01000393	tropical lower montane forest		false
01000394	tropical freshwater swamp forest		false
01000395	temperate sclerophyllous dry forest		false
01000396	tropical sclerophyllous dry forest		false
01000397	temperate broadleaf evergreen forest		false
01000398	temperate freshwater swamp forest		false
01000399	tropical needleleaf forest		false
01000400	tropical thorn forest		false
01000401	tropical mixed needleleaf forest		false
01000402	tropical mixed broadleaf forest		false
01000403	tropical mangrove		false
01000404	plastic	A (portion of) plastic is an (portion of) anthropogenic environmental material including any of numerous organic synthetic or processed materials which are primarily composed of thermoplastic or thermosetting polymers of high molecular weight.	false
01000406	snow	Snow is an environmental material which is primarily composed of flakes of crystalline water ice.	false
01000407	littoral zone	The littoral zone is the part of a sea, lake, or river that is close to the shore. The adjacency of water has many consequences including the generation of microclimates and impacts on the biology.	false
01000408	environmental zone	An environmental zone is an environmental feature whose extent is determined by the presence or influence of one or more material entities or processes. An environmental zone may, itself, assume the role of an environmental feature.	false
01000409	freshwater littoral zone	A freshwater littoral zone is a littoral zone which extends offshore from the shore of a freshwater body of water to the limit of occupancy of rooted plants.	false
01000410	marine eulittoral zone	The eulittoral zone extends from the spring high tide line, which is rarely inundated, to the spring low tide line, which is rarely not inundated. The wave action and turbulence of recurring tides shapes and reforms cliffs, gaps, and caves, offering a huge range of habitats for sedentary organisms.	false
01000411	infralittoral zone	A zone which is part of the sublittoral zone and is dominated by algae. This zone usually extends up to five metres below the low water mark.	false
01000412	circalittoral zone	A zone which is part of the sublittoral zone and is dominated by sessile animals such as oysters. This zone usually begins at a depth greater than the infralittoral zone.	false
01000413	old plant	A whole plant which is relatively old	false
01000414	young plant	A whole plant which is relatively young.	false
01000417	house	A house is a building that provides a dwelling-place for a living entity.	false
01000418	human house		false
01000419	domestic garden	A garden that is associated with a human house. This association is generally one of spatial proximity or parthood.	false
01000420	building part	A building part is a construction which is part of a building.	false
01000421	indoor kitchen	An indoor kitchen is a room or part of a room primarily used  for cooking or food preparation, but which may have other funcitons such as dining, food storage, dishwashing, or laundry.	false
01000422	bathroom	A bathroom is a room which contains a washbasin or other fixture, such as a shower or bath, used for bathing by humans.	false
01000423	living room	A living room is a room in a human house which is used for social and domestic leisure activities.	false
01000424	patio	A patio is a paved outdoor area, adjacent to a human house, and used for dining or recreation.	false
01000425	indoor toilet	An indoor toilet is a room which contains a sanitation fixture used primarily for the disposal of human urine and faeces.	false
01000426	room	A room is a building part which is separated from other building parts by one or more interior walls and, optionally, outdoor areas by one or more exterior walls.	false
01000427	carbon nanotube enriched soil	A portion of carbon nanotube enriched soil is a portion of soil with elevated levels of carbon nanotubes.	false
01000428	rocky shore	A rocky shore is an intertidal area of a seacoast where solid rock is the predominant substrate.	false
01000429	burrow	A burrow is a hole or tunnel excavated into the ground by an animal to create a space suitable for habitation, temporary refuge, or as a byproduct of locomotion	false
01000430	broadleaf forest		false
01000431	mixed forest		false
01000432	swamp forest		false
01000433	needleleaf forest		false
01000434	sclerophyllous forest		false
01000435	montane forest		false
01000437	lava field	A lava field is an expanse of flat-lying lava flows. Such features are generally composed of highly fluid basalt lava, and can extend for tens or even hundreds of miles across the underlying terrain.	false
01000438	lava flow	A lava flow is a moving outpouring of lava, which is created during a non-explosive effusive eruption.	false
01000439	andesitic volcano		false
01000440	dacitic volcano		false
01000441	andesite	Andesite is an extrusive igneous, volcanic rock, of intermediate composition, with aphanitic to porphyritic texture. In a general sense, it is the intermediate type between basalt and dacite, and ranges from 57 to 63 percent silicon dioxide as illustrated in TAS diagrams. The mineral assemblage is typically dominated by plagioclase plus pyroxene and/or hornblende. Magnetite, zircon, apatite, ilmenite, biotite, and garnet are common accessory minerals. Alkali feldspar may be present in minor amounts.	false
01000442	dacite	Dacite is an igneous, volcanic rock. It has an aphanitic to porphyritic texture and is intermediate in composition between andesite and rhyolite.  Dacite consists mostly of plagioclase feldspar with biotite, hornblende, and pyroxene (augite and/or enstatite). It has quartz as rounded, corroded phenocrysts, or as an element of the ground-mass. The plagioclase ranges from oligoclase to andesine and labradorite. Sanidine occurs, although in small proportions, in some dacites, and when abundant gives rise to rocks that form transitions to the rhyolites.	false
01000444	dacitic lava		false
01000445	disturbed area	A disturbed area is an environmental zone which includes an ecosystem which was subject to an ecological disturbance. That is, the ecosystem in the area has undergone a pronounced change in response to a change in environmental conditions or other perturbation.	false
01000446	ravine	A ravine is a small, narrow, steep-sided valley that is larger than a gully and smaller than a canyon and that is usually worn by running water.	false
01000447	roadside	An environmental zone of varying area which is adjacent to a road.	false
01000448	mixed grassland	A mixed grassland is a grassland which contains a mixture of tall and short grasses.	false
01000449	wet meadow	A wet meadow is a type of wetland with soils that are saturated with water for part or all of the growing season.	false
01000451	atmospheric carbon dioxide	Atmospheric carbon dioxide is an environmental material composed of carbon dioxide in its gaseous form present in the atmosphere.	false
01000452	environmental disposition	A disposition which is realised by an environmental system or system parts thereof.	false
01000453	carbon pooling disposition	The disposition of an environmental system to sequester and store carbon.	false
01000454	carbon dioxide pooling disposition	The disposition of an environment to sequester carbon dioxide, subsequently storing the carbon component thereof.	false
01000455	material pooling disposition	The disposition of an environmental system to sequester and store some material entity.	false
01000456	concrete masonry unit	A concrete masonry unit is a large, rectangular masonry unit primarily composed of concrete.	false
01000457	masonry unit	A masonry unit is a solid piece of material, usually with a regular shape, used as a component in the construction of buildings. Masonry units are usually composed of brick, stone, marble, granite, travertine, limestone, cast stone, concrete block, glass block, stucco, tile, or cob.	false
01000458	concrete	Concrete is a composite material composed of an aggregate bonded together with a fluid cement which hardens over time.	false
01000459	asphalt concrete	Asphaltic concrete is a concrete which uses refined asphalt as a cement.	false
01000460	asphalt	Asphalt also known as bitumen is a sticky, black, and highly viscous liquid or semi-solid form of petroleum.	false
01000461	refined asphalt	Refined asphalt is a sticky, black, and highly viscous liquid or semi-solid with a boiling point above 500 degrees Celsius, obtained from the fractional distillation of crude oil.	false
01000462	masonry cement	Masonry cement is a substance used in construction that has the disposition to set and harden and thus may be used to bind materials together.	false
01000463	hydraulic cement	Hydraulic cement is a masonry cement which contains activated aluminium silicates or pozzolans, such as fly ash, allowing it to set in wet conditions or underwater.	false
01000464	non-hydraulic cement	Non-hydraulic cement is a cement which sets by reacting with carbon dioxide in the air and will not set in wet conditions or underwater. It is susceptible to attack by aggresive chemicals after setting.	false
01000465	building wall	Building walls are bulding parts which serve to support roofs, floors and ceilings; enclose a space as part of the building envelope; give buildings form; and to provide shelter and security.	false
01000466	boundary wall	A boundary wall is a constructed barrier which is usually opaque, constructed from masonry, and of greater structural strength than a fence.	false
01000467	constructed barrier	A constructed barrier is a freestanding wall, berm, or fence built to limit movement of entities across a boundary.	false
01000468	fence	A fence is a constructed barrier which is  generally of lighter construction than a wall and used to provide visual sectioning of spaces.	false
01000469	exterior wall	An exterior wall is a building wall which separates the interior of a building from the buildings surrounding environment.	false
01000470	building envelope	A building envelope is a building part composed of those building parts which physically separate the interior of a building from its surrounding environment. The building envelope provides resistance to air, water, heat, light, and noise transfer. The three basic elements of a building envelope are a weather barrier, air barrier, and thermal barrier.	false
01000471	ceiling		false
01000472	building roof	A roof is the covering on the uppermost part of a building which provides protection from animals and weather, notably rain, but also heat, wind and sunlight. A roof is also the framing or structure which supports the covering	false
01000473	thatch	Thatch is material composed of dry vegetation such as straw, water reed, sedge (Cladium mariscus), rushes, or heather.	false
01000474	brick material	A portion of brick material is a material derived from a brick which is composed of  kneaded clay-bearing soil, expanded clay aggregate, sand and lime, or concrete that has been fire-hardened or air-dried.	false
01000475	brick	A brick is a masonry unit which is composed of kneaded clay-bearing soil, expanded clay aggregate, sand and lime, or concrete material, fire-hardened or air-dried.	false
01000476	plaster	Plaster is a building material which has the disposition to harden when it reacts with water, liberating heat through crystallization. Plaster is manufactured as a dry powder and is mixed with water to form a paste when used.	false
01000477	gypsum plaster	Gypsum plaster is a plaster which is formed by partially dehydrating gypsum by heating it to approximately 150 degrees Celsius and grinding the product into a powder. Gypsum anhydride - formed by heating gypsum above 200 degrees Celsius - may also be used as plaster.	false
01000478	cement plaster		false
01000479	lime plaster	Lime plaster is a plaster which is primarily composed of calcium hydroxide and an inert filler (such as sand). Coversion of the calcium hydroxide to calcium carbonate through a reaction with carbon dioxide in the air causes the plaster to set.	false
01000480	glass	Glass is an amorphous (non-crystalline) solid which is often transparent.	false
01000481	silica-based glass	Silica-based glass is a glass composed primarily of silicon dioxide, the primary constituent of sand.	false
01000482	soda-lime glass	Soda-lime glass is a silica-based glass which is composed of approximately 75% silicon dioxide, with sodium oxide and calcium oxide consituting most of its remaining composition.	false
01000483	flat glass	Flat glass is a soda-lime glass which is composed of approximately 73% silicon dioxide (silica), 14% sodium oxide, 9% calcium oxide, 4% magnesium oxide, 0.15% aluminium oxide, 0.03% potassium oxide, 0.02% titanum dioxide, and 0.01% iron III oxide.	false
01000484	container glass	Container glass is a soda-lime glass which is composed of approximately 74% silicon dioxide (silica), 13% sodium oxide, 10.5% calcium oxide, 1.3% aluminium oxide, 0.3% potassium oxide, 0.2% sulphur trioxide, 0.2% magnesium oxide,  0.04% iron III oxide, and 0.01%  titanum dioxide.	false
01000485	quartz glass	Quartz glass is a glass which is composed of silica in amorphous (non-crystalline) form.	false
01000486	building floor	A building floor is a surface layer which is part of a building and used for walking.	false
01000487	brick building floor	A brick building floor is a building floor that is composed primarily of brick material or is built from bricks.	false
01000488	wooden building floor	A wooden building floor is a building floor that is composed primarily of wood.	false
01000489	concrete building floor	A concrete building floor is a building floor that is composed primarily of concrete	false
01000490	sandy building floor	A sandy building floor is a building floor that is composed primarily of sand.	false
01000491	glass building floor	A glass building floor is a building floor which is composed primarily of glass.	false
01000492	dung building floor	A dung building floor is a building floor which is composed primarily of dried animal feces.	false
01000493	stone building floor	A stone building floor is a building floor that is composed primarily of rock.	false
01000494	thatched exterior wall	A thatched exterior wall is an exterior wall that is composed primarily of thatch.	false
01000495	stone exterior wall	A stone exterior wall is an exterior wall that is composed primarily of rock.	false
01000496	straw exterior wall	A straw exterior wall is an exterior wall that is composed primarily of straw.	false
01000497	mud exterior wall	A mud exterior wall is an exterior wall that is composed primarily of mud.	false
01000498	pole	A solid, cylindrical object or column with its length greater than its diameter.	false
01000499	pole-reinforced mud exterior wall	A pole-reinforced mud exterior wall is a mud exterior wall which is supported and reinforced by poles.	false
01000500	brick exterior wall	A brick exterior wall is an exterior wall that is built from bricks.	false
01000501	burnt brick	A burnt brick is a brick which has been dried at an elvated temperature in a kiln, furnace, or with similar technology .	false
01000502	unburnt brick	An unburnt brick is a brick which has been air dried rather than dried at an elvated temperature in a kiln, furnace, or with similar technology .	false
01000503	burnt-brick exterior wall	A burnt brick exterior wall is an exterior wall that is built from burnt bricks.	false
01000504	unburnt-brick exterior wall	An unburnt brick exterior wall is an exterior wall that is built from unburnt bricks.	false
01000506	concrete exterior wall	A stone exterior wall is an exterior wall that is composed primarily of rock.	false
01000507	iron sheet	An iron sheet is a mass of iron which has been forged into a roughly planar form of less than 6 millimetres in thickness.	false
01000509	sheet-iron exterior wall	A sheet-iron exterior wall is an exterior wall that is built from sheets of iron.	false
01000510	'sheet-iron building roof'	A sheet-iron building roof is a building roof that is built from sheets of iron.	false
01000511	thatched building roof	A thatched building roof is a building roof that is built by thatching (or out of thatch).	false
01000512	wooden building roof	A wooden building roof is a building roof that is built from wood.	false
01000513	asbestos building roof	An asbestos building roof is a building roof that is built from asbestos.	false
01000514	tile	A tile is a manufactured piece of hard-wearing material such as ceramic, stone, metal, or even glass, generally used for covering roofs, floors, walls, showers, or other objects such as tabletops. Alternatively, tile can sometimes refer to similar units made from lightweight materials such as perlite, wood, and mineral wool, typically used for wall and ceiling applications.	false
01000515	tiled building roof	A tile building roof is a building roof that is built using tiles.	false
01000516	toilet fixture	A fixture which is used primarily for the collection and, in some cases, disposal of human urine and feces.	false
01000517	pit latrine	A pit latrine is a latrine which is constructed by digging a hole in the ground.	false
01000519	latrine	A latrine is a toilet which is of simple construction (relative to a flush or chemical toilet) and typically intended for communal use.	false
01000520	latrine slab	A latrine slab is a  broad, flat, thick piece of solid material (typically stone or concrete) used as the floor of a latrine and which includes a hole through which excreta are deposited into a latrine pit.	false
01000522	latrine pit	A latrine pit is an artificial hole or cavity in the ground used to collect human excreta.	false
01000523	pit latrine with slab floor	A pit latrine with a slab floor is a pit latrine which has a latrine slab as a floor.	false
01000524	outhouse	An outhouse is a small structure, separate from a main building, which covers a pit latrine or a dry toilet.	false
01000527	flush toilet fixture	A toilet fixture which uses water to flush liquid and solid excreta into a sewage containment or processing facility through a drainpipe.	false
01000528	dry toilet fixture	A toilet fixture which uses little to no water; excreta is removed manually or composted in situ.	false
01000529	chemical toilet fixture	A chemical toilet fixture is a toilet fixture which uses chemicals to deodorise and treat excreta which is stored in the fixture.	false
01000530	ventilated improved pit latrine	A ventilated improved pit latrine is a pit latrine which includes a vent pipe fitted to the pit with a flyscreen covering the pipe's outlet. Air currents moving across the outlet of the vent pipe create a vaccum which draws odors out of the latrine's superstructure.	false
01000531	covered latrine	A covered latrine is a building which comprises a latrine sheltered by an outhouse.	false
01000532	covered pit latrine	A covered pit latrine is a building which comprises a pit latrine sheltered by an outhouse.	false
01000533	covered pit latrine with slab floor	A covered pit latrine with slab is a building which comprises a pit latrine with a slab floor sheltered by an outhouse.	false
01000534	pour-flush toilet fixture	A flush toilet fixture into which water is manually poured to dispose of excreta.	false
01000535	pour-flush pit latrine	A pit latrine which includes a water seal (U-trap or siphon) used over one or two offset pits instead of a plain hole or seat. Water is manually poured through the trap to flush excreta into the latrine pit.	false
01000536	factory	A factory (previously manufactory) or manufacturing plant is an industrial site, usually consisting of buildings and machinery, or more commonly a complex having several buildings, where workers manufacture goods or operate machines processing one product into another.	false
01000537	atmospheric ozone	Atmospheric ozone is an environmental material primarily composed of ozone in its gaseous form and present in the atmosphere.	false
01000538	stratosphere	The layer of the atmosphere which is sandwiched between the troposphere and mesosphere. Of the energy that reaches the Earth from the sun, only 3% is absorbed in the stratosphere, but that includes the vitally important process of absorption of ultraviolet radiation by the stratospheric ozone layer. The stratosphere is cloudless and dust free, and almost unaffected by the turbulent conditions of the underlying level of the atmosphere. (Source: WRIGHT)	false
01000539	mesosphere	The mesosphere is part of the earth's atmosphere which is between the stratosphere and the thermosphere in which temperature decreases with altitude to the atmosphere's absolute minimum	false
01000540	troposphere	The lowest of the concentric layers of the atmosphere, occurring between the Earth's surface and the tropopause. It is the zone where atmospheric turbulence is at its greatest and where the bulk of the Earth's weather is generated. It contains almost all the water vapour and aerosols and three-quarters of the total gaseous mass of the atmosphere. Throughout the troposphere temperature decreases with height at a mean rate of 6.5°C/km and the whole zone is capped by either an inversion of temperature or an isothermal layer at the tropopause. (Source: WHIT)	false
01000541	thermosphere	The thermosphere is a part of the earth's atmosphere that begins at about 50 miles (80 kilometers) above the earth's surface, extends to outer space, and is characterized by steadily increasing temperature with height	false
01000542	ozone layer	The ozone layer is a layer of gases in the stratosphere which contains high concentrations of ozone gas relative to other parts of the atmosphere.	false
01000543	atmospheric layer	A layer that is part of the atmosphere.	false
01000544	boundary layer	A boundary layer is a layer of fluid in the immediate vicinity of a bounding surface where the effects of viscosity are significant enough to distort the surrounding non-viscous flow.	false
01000545	ionosphere	The ionosphere is a layer of the Earth's atmosphere which extends from about 60 to 1,000 kilometers above the planetary surface and is ionised by solar radiation. It includes the thermosphere and parts of the mesosphere and exosphere.	false
01000546	exosphere	The exosphere is an atmospheric layer where molecules are gravitationally bound to a planetary body, but where their density is too low for them to behave as a gas by colliding with each other. In the case of bodies with substantial atmospheres, such as Earth's atmosphere, the exosphere is the uppermost layer, where the atmosphere thins out and merges with interplanetary space. It is located directly above the thermosphere.	false
01000547	glaze ice layer	A glaze ice layer is a smooth, transparent and homogeneous ice layer which coats some surface and which is formed when freezing rain or drizzle hits that surface.	false
01000548	eutrophic lake	A lake which has nutrient-rich water.	false
01000549	mass of biological material		false
01001303	environmental role	A role which is may be realised by an environmental system	false
01001304	oasis	An oasis is a vegetated area located in a desert, supplied with water from a water source which it surrounds, and surrounded by arid soil, sand, or rock.	false
01001305	vegetated area	A vegetated area is a geographic feature which has ground cover dominated by plant communities.	false
01001306	bone element environment	An environment which is determined by a bone element.	false
01001308	hydroform	A hydroform is a geographic feature which is primarily composed of water held in shape by an environmental process.	false
02000000	hypodermic needle	A hypodermic needle is a medical instrument made from a hollow needle. It is commonly used with a syringe to inject substances into the body of an organism.	false
02000001	textile	A textile is a manufactured product comprised of a network of natural or artificial fibers (often referred to as thread or yarn).	false
02000002	bedclothing	Bedclothing is a textile covering used on a bed as a sheet, blanket, or pillowcase.	false
02000003	pockmark field	A pockmark field is an undersea feature formed by shallow seabed depressions, typically several tens of metres across and a few metres deep. Generally, they are formed in soft, fine-grained seabed sediments by the escape of fluids (gas or water, but mainly methane) into the water column.	false
02000004	nesting material	Nesting material is an animal habitation consisting of matierals used to cushion, insulate and protect the young of the organism. The adult will use the material to form a protective structure to house and raise their young. Nests are built primarily by birds, but also by mammals, fish, insects and reptiles.	false
02000005	livestock-associated habitat	Livestock is an animal-associated habitat consisting of any domestic or domesticated animal intentionally raised for food or in the production of food or raised as stock to produce food or fibre, in an agricultural setting or for its labour or pen-raised animals raised on licensed game farm operations. Livestock include: bovine animals (including buffalo and bison), ovine animals, porcine animals, caprine animals, , poultry, bees, equine animals, cervidae animals; animals of the genus Lama; ratites (Emu, Ostrich, and Rhea), fish or shellfish in aquaculture facilities, and enclosed domesticated rabbits or hares raised for human food or fiber.	true
02000006	cultured habitat	Cultured habitat is an controlled habitat created by humans through laboratory techniques usually for the purposes of preparing cell, organ, tissue and plant tissue cultures.	true
02000007	tissue culture	Tissue culture is the culture of cells, tissues or organs in a nutrient medium under sterile conditions.	false
02000008	cell culture	Cell culture is a growth of cells in vitro in an artificial medium for experimental research.	false
02000009	plant tissue culture	Plant tissue culture is the growth or maintenance of plant cells, tissues, organs or whole plants in vitro.	false
